"","rgn_id","product","year","gapfilled","method"
"772",39,"corals",2012,0,NA
"773",40,"corals",2012,0,NA
"774",42,"corals",2012,0,NA
"775",44,"corals",2012,0,NA
"776",48,"corals",2012,0,NA
"777",49,"corals",2012,0,NA
"778",53,"corals",2012,1,"prod_average"
"779",61,"corals",2012,0,NA
"780",62,"corals",2012,0,NA
"781",66,"corals",2012,1,"prod_average"
"782",72,"corals",2012,1,"prod_average"
"783",73,"corals",2012,1,"prod_average"
"784",76,"corals",2012,1,"prod_average"
"785",77,"corals",2012,0,NA
"786",82,"corals",2012,1,"prod_average"
"787",102,"corals",2012,0,NA
"788",114,"corals",2012,0,NA
"789",115,"corals",2012,0,NA
"790",127,"corals",2012,0,NA
"791",131,"corals",2012,0,NA
"792",132,"corals",2012,0,NA
"793",133,"corals",2012,0,NA
"794",134,"corals",2012,1,"prod_average"
"795",135,"corals",2012,0,NA
"796",137,"corals",2012,0,NA
"797",138,"corals",2012,1,"prod_average"
"798",139,"corals",2012,0,NA
"799",143,"corals",2012,1,"prod_average"
"800",145,"corals",2012,1,"prod_average"
"801",155,"corals",2012,0,NA
"802",162,"corals",2012,1,"prod_average"
"803",163,"corals",2012,0,NA
"804",166,"corals",2012,0,NA
"805",171,"corals",2012,0,NA
"806",179,"corals",2012,0,NA
"807",182,"corals",2012,0,NA
"808",186,"corals",2012,0,NA
"809",187,"corals",2012,0,NA
"810",203,"corals",2012,0,NA
"811",206,"corals",2012,0,NA
"812",207,"corals",2012,0,NA
"813",208,"corals",2012,0,NA
"814",209,"corals",2012,0,NA
"815",210,"corals",2012,0,NA
"816",214,"corals",2012,0,NA
"817",216,"corals",2012,0,NA
"818",218,"corals",2012,1,"prod_average"
"819",220,"corals",2012,0,NA
"820",223,"corals",2012,1,"prod_average"
"821",224,"corals",2012,1,"prod_average"
"822",245,"corals",2012,0,NA
"823",248,"corals",2012,0,NA
"824",249,"corals",2012,0,NA
"825",6,"corals",2013,0,NA
"826",7,"corals",2013,0,NA
"827",8,"corals",2013,0,NA
"828",9,"corals",2013,0,NA
"829",11,"corals",2013,0,NA
"830",14,"corals",2013,0,NA
"831",15,"corals",2013,0,NA
"832",16,"corals",2013,0,NA
"833",17,"corals",2013,0,NA
"834",18,"corals",2013,0,NA
"835",20,"corals",2013,1,"prod_average"
"836",21,"corals",2013,1,"prod_average"
"837",25,"corals",2013,0,NA
"838",37,"corals",2013,0,NA
"839",39,"corals",2013,0,NA
"840",40,"corals",2013,0,NA
"841",42,"corals",2013,0,NA
"842",44,"corals",2013,0,NA
"843",48,"corals",2013,0,NA
"844",49,"corals",2013,0,NA
"845",53,"corals",2013,1,"prod_average"
"846",61,"corals",2013,0,NA
"847",62,"corals",2013,0,NA
"848",66,"corals",2013,1,"prod_average"
"849",72,"corals",2013,1,"prod_average"
"850",73,"corals",2013,1,"prod_average"
"851",76,"corals",2013,1,"prod_average"
"852",77,"corals",2013,0,NA
"853",82,"corals",2013,1,"prod_average"
"854",102,"corals",2013,0,NA
"855",114,"corals",2013,0,NA
"856",115,"corals",2013,0,NA
"857",127,"corals",2013,0,NA
"858",131,"corals",2013,0,NA
"859",132,"corals",2013,0,NA
"860",133,"corals",2013,0,NA
"861",134,"corals",2013,1,"prod_average"
"862",135,"corals",2013,0,NA
"863",137,"corals",2013,0,NA
"864",138,"corals",2013,1,"prod_average"
"865",139,"corals",2013,0,NA
"866",143,"corals",2013,1,"prod_average"
"867",145,"corals",2013,1,"prod_average"
"868",155,"corals",2013,0,NA
"869",162,"corals",2013,1,"prod_average"
"870",163,"corals",2013,0,NA
"871",166,"corals",2013,0,NA
"872",171,"corals",2013,0,NA
"873",179,"corals",2013,0,NA
"874",182,"corals",2013,0,NA
"875",186,"corals",2013,0,NA
"876",187,"corals",2013,0,NA
"877",203,"corals",2013,0,NA
"878",206,"corals",2013,0,NA
"879",207,"corals",2013,0,NA
"880",208,"corals",2013,0,NA
"881",209,"corals",2013,0,NA
"882",210,"corals",2013,0,NA
"883",214,"corals",2013,0,NA
"884",216,"corals",2013,0,NA
"885",218,"corals",2013,1,"prod_average"
"886",220,"corals",2013,0,NA
"887",223,"corals",2013,1,"prod_average"
"888",224,"corals",2013,0,NA
"889",245,"corals",2013,0,NA
"890",248,"corals",2013,0,NA
"891",249,"corals",2013,0,NA
"892",6,"corals",2014,0,NA
"893",7,"corals",2014,0,NA
"894",8,"corals",2014,0,NA
"895",9,"corals",2014,0,NA
"896",11,"corals",2014,0,NA
"897",14,"corals",2014,0,NA
"898",15,"corals",2014,0,NA
"899",16,"corals",2014,0,NA
"900",17,"corals",2014,0,NA
"901",18,"corals",2014,0,NA
"902",20,"corals",2014,1,"prod_average"
"903",21,"corals",2014,1,"prod_average"
"904",25,"corals",2014,0,NA
"905",37,"corals",2014,0,NA
"906",39,"corals",2014,0,NA
"907",40,"corals",2014,0,NA
"908",42,"corals",2014,0,NA
"909",44,"corals",2014,0,NA
"910",48,"corals",2014,0,NA
"911",49,"corals",2014,0,NA
"912",53,"corals",2014,1,"prod_average"
"913",61,"corals",2014,0,NA
"914",62,"corals",2014,0,NA
"915",66,"corals",2014,1,"prod_average"
"916",72,"corals",2014,1,"prod_average"
"917",73,"corals",2014,1,"prod_average"
"918",76,"corals",2014,1,"prod_average"
"919",77,"corals",2014,0,NA
"920",82,"corals",2014,1,"prod_average"
"921",102,"corals",2014,0,NA
"922",114,"corals",2014,0,NA
"923",115,"corals",2014,0,NA
"924",127,"corals",2014,0,NA
"925",131,"corals",2014,0,NA
"926",132,"corals",2014,0,NA
"927",133,"corals",2014,0,NA
"928",134,"corals",2014,1,"prod_average"
"929",135,"corals",2014,0,NA
"930",137,"corals",2014,0,NA
"931",138,"corals",2014,1,"prod_average"
"932",139,"corals",2014,0,NA
"933",143,"corals",2014,0,NA
"934",145,"corals",2014,1,"prod_average"
"935",155,"corals",2014,0,NA
"936",162,"corals",2014,1,"prod_average"
"937",163,"corals",2014,0,NA
"938",166,"corals",2014,0,NA
"939",171,"corals",2014,0,NA
"940",179,"corals",2014,0,NA
"941",182,"corals",2014,0,NA
"942",186,"corals",2014,0,NA
"943",187,"corals",2014,0,NA
"944",203,"corals",2014,0,NA
"945",206,"corals",2014,0,NA
"946",207,"corals",2014,0,NA
"947",208,"corals",2014,0,NA
"948",209,"corals",2014,0,NA
"949",210,"corals",2014,0,NA
"950",214,"corals",2014,0,NA
"951",216,"corals",2014,0,NA
"952",218,"corals",2014,1,"prod_average"
"953",220,"corals",2014,0,NA
"954",223,"corals",2014,1,"prod_average"
"955",224,"corals",2014,0,NA
"956",245,"corals",2014,0,NA
"957",248,"corals",2014,0,NA
"958",249,"corals",2014,0,NA
"959",6,"corals",2015,0,NA
"960",7,"corals",2015,0,NA
"961",8,"corals",2015,0,NA
"962",9,"corals",2015,0,NA
"963",11,"corals",2015,0,NA
"964",14,"corals",2015,0,NA
"965",15,"corals",2015,0,NA
"966",16,"corals",2015,0,NA
"967",17,"corals",2015,0,NA
"968",18,"corals",2015,0,NA
"969",20,"corals",2015,1,"prod_average"
"970",21,"corals",2015,1,"prod_average"
"971",25,"corals",2015,0,NA
"972",37,"corals",2015,0,NA
"973",39,"corals",2015,0,NA
"974",40,"corals",2015,0,NA
"975",42,"corals",2015,0,NA
"976",44,"corals",2015,0,NA
"977",48,"corals",2015,0,NA
"978",49,"corals",2015,0,NA
"979",53,"corals",2015,1,"prod_average"
"980",61,"corals",2015,0,NA
"981",62,"corals",2015,0,NA
"982",66,"corals",2015,1,"prod_average"
"983",72,"corals",2015,1,"prod_average"
"984",73,"corals",2015,1,"prod_average"
"985",76,"corals",2015,1,"prod_average"
"986",77,"corals",2015,0,NA
"987",82,"corals",2015,1,"prod_average"
"988",102,"corals",2015,0,NA
"989",114,"corals",2015,0,NA
"990",115,"corals",2015,0,NA
"991",127,"corals",2015,0,NA
"992",131,"corals",2015,0,NA
"993",132,"corals",2015,0,NA
"994",133,"corals",2015,0,NA
"995",134,"corals",2015,1,"prod_average"
"996",135,"corals",2015,0,NA
"997",137,"corals",2015,0,NA
"998",138,"corals",2015,1,"prod_average"
"999",139,"corals",2015,0,NA
"1000",143,"corals",2015,0,NA
"1001",145,"corals",2015,1,"prod_average"
"1002",155,"corals",2015,0,NA
"1003",162,"corals",2015,1,"prod_average"
"1004",163,"corals",2015,0,NA
"1005",166,"corals",2015,0,NA
"1006",171,"corals",2015,0,NA
"1007",179,"corals",2015,0,NA
"1008",182,"corals",2015,0,NA
"1009",186,"corals",2015,0,NA
"1010",187,"corals",2015,0,NA
"1011",203,"corals",2015,0,NA
"1012",206,"corals",2015,0,NA
"1013",207,"corals",2015,0,NA
"1014",208,"corals",2015,0,NA
"1015",209,"corals",2015,0,NA
"1016",210,"corals",2015,0,NA
"1017",214,"corals",2015,0,NA
"1018",216,"corals",2015,0,NA
"1019",218,"corals",2015,1,"prod_average"
"1020",220,"corals",2015,0,NA
"1021",223,"corals",2015,1,"prod_average"
"1022",224,"corals",2015,0,NA
"1023",245,"corals",2015,0,NA
"1024",248,"corals",2015,0,NA
"1025",249,"corals",2015,0,NA
"1026",6,"corals",2016,0,NA
"1027",7,"corals",2016,0,NA
"1028",8,"corals",2016,0,NA
"1029",9,"corals",2016,0,NA
"1030",11,"corals",2016,0,NA
"1031",14,"corals",2016,0,NA
"1032",15,"corals",2016,0,NA
"1033",16,"corals",2016,0,NA
"1034",17,"corals",2016,0,NA
"1035",18,"corals",2016,0,NA
"1036",20,"corals",2016,1,"prod_average"
"1037",21,"corals",2016,1,"prod_average"
"1038",25,"corals",2016,0,NA
"1039",37,"corals",2016,0,NA
"1040",39,"corals",2016,0,NA
"1041",40,"corals",2016,0,NA
"1042",42,"corals",2016,0,NA
"1043",44,"corals",2016,0,NA
"1044",48,"corals",2016,0,NA
"1045",49,"corals",2016,0,NA
"1046",53,"corals",2016,1,"prod_average"
"1047",61,"corals",2016,0,NA
"1048",62,"corals",2016,0,NA
"1049",66,"corals",2016,1,"prod_average"
"1050",72,"corals",2016,1,"prod_average"
"1051",73,"corals",2016,1,"prod_average"
"1052",76,"corals",2016,1,"prod_average"
"1053",77,"corals",2016,0,NA
"1054",82,"corals",2016,1,"prod_average"
"1055",102,"corals",2016,0,NA
"1056",114,"corals",2016,0,NA
"1057",115,"corals",2016,0,NA
"1058",127,"corals",2016,0,NA
"1059",131,"corals",2016,0,NA
"1060",132,"corals",2016,0,NA
"1061",133,"corals",2016,0,NA
"1062",134,"corals",2016,0,NA
"1063",135,"corals",2016,0,NA
"1064",137,"corals",2016,0,NA
"1065",138,"corals",2016,1,"prod_average"
"1066",139,"corals",2016,0,NA
"1067",143,"corals",2016,0,NA
"1068",145,"corals",2016,1,"prod_average"
"1069",155,"corals",2016,0,NA
"1070",162,"corals",2016,1,"prod_average"
"1071",163,"corals",2016,0,NA
"1072",166,"corals",2016,0,NA
"1073",171,"corals",2016,0,NA
"1074",179,"corals",2016,0,NA
"1075",182,"corals",2016,0,NA
"1076",186,"corals",2016,0,NA
"1077",187,"corals",2016,0,NA
"1078",203,"corals",2016,0,NA
"1079",206,"corals",2016,0,NA
"1080",207,"corals",2016,0,NA
"1081",208,"corals",2016,0,NA
"1082",209,"corals",2016,0,NA
"1083",210,"corals",2016,0,NA
"1084",214,"corals",2016,0,NA
"1085",216,"corals",2016,0,NA
"1086",218,"corals",2016,1,"prod_average"
"1087",220,"corals",2016,0,NA
"1088",223,"corals",2016,1,"prod_average"
"1089",224,"corals",2016,0,NA
"1090",245,"corals",2016,0,NA
"1091",248,"corals",2016,0,NA
"1092",249,"corals",2016,0,NA
"1093",6,"corals",2017,0,NA
"1094",7,"corals",2017,0,NA
"1095",8,"corals",2017,0,NA
"1096",9,"corals",2017,0,NA
"1097",11,"corals",2017,0,NA
"1098",14,"corals",2017,0,NA
"1099",15,"corals",2017,0,NA
"1100",16,"corals",2017,0,NA
"1101",17,"corals",2017,0,NA
"1102",18,"corals",2017,0,NA
"1103",20,"corals",2017,1,"prod_average"
"1104",21,"corals",2017,1,"prod_average"
"1105",25,"corals",2017,0,NA
"1106",37,"corals",2017,0,NA
"1107",39,"corals",2017,0,NA
"1108",40,"corals",2017,0,NA
"1109",42,"corals",2017,0,NA
"1110",44,"corals",2017,0,NA
"1111",48,"corals",2017,0,NA
"1112",49,"corals",2017,0,NA
"1113",53,"corals",2017,1,"prod_average"
"1114",61,"corals",2017,0,NA
"1115",62,"corals",2017,0,NA
"1116",66,"corals",2017,1,"prod_average"
"1117",72,"corals",2017,1,"prod_average"
"1118",73,"corals",2017,1,"prod_average"
"1119",76,"corals",2017,1,"prod_average"
"1120",77,"corals",2017,0,NA
"1121",82,"corals",2017,1,"prod_average"
"1122",102,"corals",2017,0,NA
"1123",114,"corals",2017,0,NA
"1124",115,"corals",2017,0,NA
"1125",127,"corals",2017,0,NA
"1126",131,"corals",2017,0,NA
"1127",132,"corals",2017,0,NA
"1128",133,"corals",2017,0,NA
"1129",134,"corals",2017,0,NA
"1130",135,"corals",2017,0,NA
"1131",137,"corals",2017,0,NA
"1132",138,"corals",2017,1,"prod_average"
"1133",139,"corals",2017,0,NA
"1134",143,"corals",2017,0,NA
"1135",145,"corals",2017,1,"prod_average"
"1136",155,"corals",2017,0,NA
"1137",162,"corals",2017,1,"prod_average"
"1138",163,"corals",2017,0,NA
"1139",166,"corals",2017,0,NA
"1140",171,"corals",2017,0,NA
"1141",179,"corals",2017,0,NA
"1142",182,"corals",2017,0,NA
"1143",186,"corals",2017,0,NA
"1144",187,"corals",2017,0,NA
"1145",203,"corals",2017,0,NA
"1146",206,"corals",2017,0,NA
"1147",207,"corals",2017,0,NA
"1148",208,"corals",2017,0,NA
"1149",209,"corals",2017,0,NA
"1150",210,"corals",2017,0,NA
"1151",214,"corals",2017,0,NA
"1152",216,"corals",2017,0,NA
"1153",218,"corals",2017,1,"prod_average"
"1154",220,"corals",2017,0,NA
"1155",223,"corals",2017,1,"prod_average"
"1156",224,"corals",2017,0,NA
"1157",245,"corals",2017,0,NA
"1158",248,"corals",2017,0,NA
"1159",249,"corals",2017,0,NA
"1160",14,"seaweeds",2000,0,NA
"1161",15,"seaweeds",2000,0,NA
"1162",16,"seaweeds",2000,0,NA
"1163",20,"seaweeds",2000,1,"prod_average"
"1164",21,"seaweeds",2000,1,"prod_average"
"1165",25,"seaweeds",2000,0,NA
"1166",40,"seaweeds",2000,0,NA
"1167",42,"seaweeds",2000,0,NA
"1168",59,"seaweeds",2000,1,"prod_average"
"1169",61,"seaweeds",2000,0,NA
"1170",62,"seaweeds",2000,0,NA
"1171",69,"seaweeds",2000,1,"prod_average"
"1172",71,"seaweeds",2000,0,NA
"1173",72,"seaweeds",2000,1,"prod_average"
"1174",76,"seaweeds",2000,0,NA
"1175",79,"seaweeds",2000,0,NA
"1176",80,"seaweeds",2000,0,NA
"1177",101,"seaweeds",2000,1,"prod_average"
"1178",122,"seaweeds",2000,1,"prod_average"
"1179",126,"seaweeds",2000,0,NA
"1180",130,"seaweeds",2000,0,NA
"1181",135,"seaweeds",2000,0,NA
"1182",137,"seaweeds",2000,0,NA
"1183",138,"seaweeds",2000,1,"prod_average"
"1184",143,"seaweeds",2000,0,NA
"1185",155,"seaweeds",2000,0,NA
"1186",162,"seaweeds",2000,1,"prod_average"
"1187",163,"seaweeds",2000,0,NA
"1188",164,"seaweeds",2000,0,NA
"1189",166,"seaweeds",2000,0,NA
"1190",171,"seaweeds",2000,0,NA
"1191",172,"seaweeds",2000,1,"prod_average"
"1192",174,"seaweeds",2000,1,"prod_average"
"1193",175,"seaweeds",2000,0,NA
"1194",176,"seaweeds",2000,1,"prod_average"
"1195",177,"seaweeds",2000,1,"prod_average"
"1196",178,"seaweeds",2000,1,"prod_average"
"1197",179,"seaweeds",2000,0,NA
"1198",180,"seaweeds",2000,0,NA
"1199",181,"seaweeds",2000,0,NA
"1200",182,"seaweeds",2000,0,NA
"1201",183,"seaweeds",2000,0,NA
"1202",184,"seaweeds",2000,0,NA
"1203",187,"seaweeds",2000,0,NA
"1204",188,"seaweeds",2000,1,"prod_average"
"1205",189,"seaweeds",2000,1,"prod_average"
"1206",203,"seaweeds",2000,0,NA
"1207",206,"seaweeds",2000,0,NA
"1208",208,"seaweeds",2000,0,NA
"1209",209,"seaweeds",2000,0,NA
"1210",210,"seaweeds",2000,0,NA
"1211",212,"seaweeds",2000,0,NA
"1212",214,"seaweeds",2000,0,NA
"1213",216,"seaweeds",2000,0,NA
"1214",218,"seaweeds",2000,0,NA
"1215",222,"seaweeds",2000,0,NA
"1216",223,"seaweeds",2000,0,NA
"1217",224,"seaweeds",2000,0,NA
"1218",14,"seaweeds",2001,0,NA
"1219",15,"seaweeds",2001,0,NA
"1220",16,"seaweeds",2001,0,NA
"1221",20,"seaweeds",2001,1,"prod_average"
"1222",21,"seaweeds",2001,1,"prod_average"
"1223",25,"seaweeds",2001,0,NA
"1224",37,"seaweeds",2001,0,NA
"1225",40,"seaweeds",2001,0,NA
"1226",42,"seaweeds",2001,0,NA
"1227",50,"seaweeds",2001,0,NA
"1228",59,"seaweeds",2001,1,"prod_average"
"1229",61,"seaweeds",2001,0,NA
"1230",62,"seaweeds",2001,0,NA
"1231",66,"seaweeds",2001,1,"prod_average"
"1232",69,"seaweeds",2001,1,"prod_average"
"1233",70,"seaweeds",2001,1,"prod_average"
"1234",71,"seaweeds",2001,0,NA
"1235",72,"seaweeds",2001,1,"prod_average"
"1236",73,"seaweeds",2001,0,NA
"1237",76,"seaweeds",2001,0,NA
"1238",79,"seaweeds",2001,0,NA
"1239",80,"seaweeds",2001,0,NA
"1240",101,"seaweeds",2001,1,"prod_average"
"1241",102,"seaweeds",2001,0,NA
"1242",122,"seaweeds",2001,1,"prod_average"
"1243",126,"seaweeds",2001,0,NA
"1244",130,"seaweeds",2001,0,NA
"1245",132,"seaweeds",2001,0,NA
"1246",135,"seaweeds",2001,0,NA
"1247",137,"seaweeds",2001,0,NA
"1248",138,"seaweeds",2001,1,"prod_average"
"1249",143,"seaweeds",2001,0,NA
"1250",155,"seaweeds",2001,0,NA
"1251",162,"seaweeds",2001,1,"prod_average"
"1252",163,"seaweeds",2001,0,NA
"1253",164,"seaweeds",2001,0,NA
"1254",166,"seaweeds",2001,0,NA
"1255",171,"seaweeds",2001,0,NA
"1256",172,"seaweeds",2001,1,"prod_average"
"1257",174,"seaweeds",2001,1,"prod_average"
"1258",175,"seaweeds",2001,0,NA
"1259",176,"seaweeds",2001,1,"prod_average"
"1260",177,"seaweeds",2001,1,"prod_average"
"1261",178,"seaweeds",2001,1,"prod_average"
"1262",179,"seaweeds",2001,0,NA
"1263",180,"seaweeds",2001,0,NA
"1264",181,"seaweeds",2001,0,NA
"1265",182,"seaweeds",2001,0,NA
"1266",183,"seaweeds",2001,0,NA
"1267",184,"seaweeds",2001,0,NA
"1268",187,"seaweeds",2001,0,NA
"1269",188,"seaweeds",2001,1,"prod_average"
"1270",189,"seaweeds",2001,1,"prod_average"
"1271",202,"seaweeds",2001,0,NA
"1272",203,"seaweeds",2001,0,NA
"1273",206,"seaweeds",2001,0,NA
"1274",207,"seaweeds",2001,0,NA
"1275",208,"seaweeds",2001,0,NA
"1276",209,"seaweeds",2001,0,NA
"1277",210,"seaweeds",2001,0,NA
"1278",212,"seaweeds",2001,0,NA
"1279",214,"seaweeds",2001,0,NA
"1280",216,"seaweeds",2001,0,NA
"1281",218,"seaweeds",2001,0,NA
"1282",222,"seaweeds",2001,0,NA
"1283",223,"seaweeds",2001,0,NA
"1284",224,"seaweeds",2001,0,NA
"1285",14,"seaweeds",2002,0,NA
"1286",15,"seaweeds",2002,0,NA
"1287",16,"seaweeds",2002,0,NA
"1288",20,"seaweeds",2002,1,"prod_average"
"1289",21,"seaweeds",2002,1,"prod_average"
"1290",25,"seaweeds",2002,0,NA
"1291",37,"seaweeds",2002,0,NA
"1292",40,"seaweeds",2002,0,NA
"1293",42,"seaweeds",2002,0,NA
"1294",50,"seaweeds",2002,0,NA
"1295",59,"seaweeds",2002,1,"prod_average"
"1296",61,"seaweeds",2002,0,NA
"1297",62,"seaweeds",2002,0,NA
"1298",66,"seaweeds",2002,1,"prod_average"
"1299",69,"seaweeds",2002,1,"prod_average"
"1300",70,"seaweeds",2002,1,"prod_average"
"1301",71,"seaweeds",2002,0,NA
"1302",72,"seaweeds",2002,1,"prod_average"
"1303",73,"seaweeds",2002,0,NA
"1304",76,"seaweeds",2002,0,NA
"1305",79,"seaweeds",2002,0,NA
"1306",80,"seaweeds",2002,0,NA
"1307",101,"seaweeds",2002,1,"prod_average"
"1308",102,"seaweeds",2002,0,NA
"1309",112,"seaweeds",2002,0,NA
"1310",122,"seaweeds",2002,1,"prod_average"
"1311",126,"seaweeds",2002,0,NA
"1312",130,"seaweeds",2002,0,NA
"1313",132,"seaweeds",2002,0,NA
"1314",135,"seaweeds",2002,0,NA
"1315",136,"seaweeds",2002,0,NA
"1316",137,"seaweeds",2002,0,NA
"1317",138,"seaweeds",2002,1,"prod_average"
"1318",143,"seaweeds",2002,0,NA
"1319",155,"seaweeds",2002,0,NA
"1320",162,"seaweeds",2002,1,"prod_average"
"1321",163,"seaweeds",2002,0,NA
"1322",164,"seaweeds",2002,0,NA
"1323",166,"seaweeds",2002,0,NA
"1324",171,"seaweeds",2002,0,NA
"1325",172,"seaweeds",2002,1,"prod_average"
"1326",174,"seaweeds",2002,1,"prod_average"
"1327",175,"seaweeds",2002,0,NA
"1328",176,"seaweeds",2002,1,"prod_average"
"1329",177,"seaweeds",2002,1,"prod_average"
"1330",178,"seaweeds",2002,0,NA
"1331",179,"seaweeds",2002,0,NA
"1332",180,"seaweeds",2002,0,NA
"1333",181,"seaweeds",2002,0,NA
"1334",182,"seaweeds",2002,0,NA
"1335",183,"seaweeds",2002,0,NA
"1336",184,"seaweeds",2002,0,NA
"1337",187,"seaweeds",2002,0,NA
"1338",188,"seaweeds",2002,1,"prod_average"
"1339",189,"seaweeds",2002,1,"prod_average"
"1340",202,"seaweeds",2002,0,NA
"1341",203,"seaweeds",2002,0,NA
"1342",206,"seaweeds",2002,0,NA
"1343",207,"seaweeds",2002,0,NA
"1344",208,"seaweeds",2002,0,NA
"1345",209,"seaweeds",2002,0,NA
"1346",210,"seaweeds",2002,0,NA
"1347",212,"seaweeds",2002,0,NA
"1348",214,"seaweeds",2002,0,NA
"1349",216,"seaweeds",2002,0,NA
"1350",218,"seaweeds",2002,0,NA
"1351",222,"seaweeds",2002,0,NA
"1352",223,"seaweeds",2002,0,NA
"1353",224,"seaweeds",2002,0,NA
"1354",14,"seaweeds",2003,0,NA
"1355",15,"seaweeds",2003,0,NA
"1356",16,"seaweeds",2003,0,NA
"1357",18,"seaweeds",2003,0,NA
"1358",20,"seaweeds",2003,1,"prod_average"
"1359",21,"seaweeds",2003,1,"prod_average"
"1360",24,"seaweeds",2003,1,"prod_average"
"1361",25,"seaweeds",2003,0,NA
"1362",37,"seaweeds",2003,0,NA
"1363",40,"seaweeds",2003,0,NA
"1364",42,"seaweeds",2003,0,NA
"1365",50,"seaweeds",2003,0,NA
"1366",59,"seaweeds",2003,1,"prod_average"
"1367",61,"seaweeds",2003,0,NA
"1368",62,"seaweeds",2003,0,NA
"1369",66,"seaweeds",2003,1,"prod_average"
"1370",69,"seaweeds",2003,1,"prod_average"
"1371",70,"seaweeds",2003,1,"prod_average"
"1372",71,"seaweeds",2003,0,NA
"1373",72,"seaweeds",2003,1,"prod_average"
"1374",73,"seaweeds",2003,0,NA
"1375",76,"seaweeds",2003,0,NA
"1376",79,"seaweeds",2003,0,NA
"1377",80,"seaweeds",2003,0,NA
"1378",101,"seaweeds",2003,1,"prod_average"
"1379",102,"seaweeds",2003,0,NA
"1380",112,"seaweeds",2003,0,NA
"1381",122,"seaweeds",2003,1,"prod_average"
"1382",123,"seaweeds",2003,0,NA
"1383",124,"seaweeds",2003,0,NA
"1384",126,"seaweeds",2003,0,NA
"1385",130,"seaweeds",2003,0,NA
"1386",132,"seaweeds",2003,0,NA
"1387",135,"seaweeds",2003,0,NA
"1388",136,"seaweeds",2003,0,NA
"1389",137,"seaweeds",2003,0,NA
"1390",138,"seaweeds",2003,1,"prod_average"
"1391",143,"seaweeds",2003,0,NA
"1392",155,"seaweeds",2003,0,NA
"1393",162,"seaweeds",2003,1,"prod_average"
"1394",163,"seaweeds",2003,0,NA
"1395",164,"seaweeds",2003,0,NA
"1396",166,"seaweeds",2003,0,NA
"1397",171,"seaweeds",2003,0,NA
"1398",172,"seaweeds",2003,1,"prod_average"
"1399",174,"seaweeds",2003,1,"prod_average"
