"rgn_id","species","species_code","sust_coeff","year","sm_tonnes","sust_tonnes"
184,"European flat oyster",694,0.833333333,2007,0,0
184,"European seabass",713,0.433333333,2007,5349.7325,2318.21741488342
184,"European seabass",695,0.433333333,2007,2242,971.533332586
184,"Flathead grey mullet",696,0.433333333,2007,401.4,173.9399998662
184,"Flathead grey mullet",714,0.433333333,2007,7.5,3.2499999975
184,"Giant tiger prawn",697,0.3,2007,0,0
184,"Gilthead seabream",715,0.233333333,2007,4882.3875,1139.22374837254
184,"Gilthead seabream",698,0.233333333,2007,1466.9525,342.288916177682
184,"Green tiger prawn",699,0.366666667,2007,0,0
184,"Grooved carpet shell",700,0.866666667,2007,1404.31,1217.06866713477
184,"Grooved carpet shell",716,0.866666667,2007,156.75,135.85000005225
184,"Japanese carpet shell",717,0.841666667,2007,9241.025,7777.86271141368
184,"Japanese carpet shell",701,0.841666667,2007,35533.1325,29907.0531993444
184,"Kuruma prawn",718,0.5,2007,2.5,1.25
184,"Kuruma prawn",476,0.5,2007,11.5,5.75
184,"Marine fishes nei",702,0.477777778,2007,7.5,3.583333335
184,"Marine fishes nei",719,0.477777778,2007,4.25,2.0305555565
184,"Meagre",703,0.444010417,2007,94.125,41.792480500125
184,"Meagre",720,0.444010417,2007,49.625,22.034016943625
184,"Mediterranean mussel",721,0.82,2007,63042.25,51694.645
184,"Mediterranean mussel",704,0.82,2007,3069.25,2516.785
184,"Mullets nei",705,0.561111111,2007,116,65.088888876
184,"Pacific cupped oyster",706,0.757142857,2007,0,0
184,"Porgies, seabreams nei",707,0.444010417,2007,48.5,21.5345052245
184,"Porgies, seabreams nei",722,0.444010417,2007,111.565,49.536022172605
184,"Sharpsnout seabream",723,0.444010417,2007,64.25,28.52766929225
184,"Shi drum",724,0.444010417,2007,22.75,10.10123698675
184,"Turbot",708,0.5,2007,0,0
184,"Venus clams nei",725,0.811764706,2007,0.05,0.0405882353
184,"White seabream",726,0.444010417,2007,4.75,2.10904948075
184,"Atlantic bluefin tuna",709,0.316666667,2008,342.5,108.4583334475
184,"Common prawn",690,0.366666667,2008,8.005,2.935166669335
184,"Common sole",710,0.533333333,2008,12.0575,6.4306666626475
184,"Common two-banded seabream",691,0.444010417,2008,7.475,3.318977867075
184,"Cupped oysters nei",692,1,2008,2.525,2.525
184,"Cupped oysters nei",711,1,2008,23.6225,23.6225
184,"European eel",693,0.433333333,2008,91.355,39.587166636215
184,"European eel",712,0.433333333,2008,81.4275,35.2852499728575
184,"European flat oyster",694,0.833333333,2008,6.65,5.54166666445
184,"European seabass",713,0.433333333,2008,4363.4825,1890.84241521217
184,"European seabass",695,0.433333333,2008,2758.75,1195.45833241375
184,"Flathead grey mullet",696,0.433333333,2008,503.275,218.085833165575
184,"Flathead grey mullet",714,0.433333333,2008,1.5,0.6499999995
184,"Giant tiger prawn",697,0.3,2008,0,0
184,"Gilthead seabream",715,0.233333333,2008,4438.5125,1035.65291518716
184,"Gilthead seabream",698,0.233333333,2008,1889.4525,440.872249370182
184,"Green tiger prawn",699,0.366666667,2008,0,0
184,"Grooved carpet shell",700,0.866666667,2008,482.11,417.82866682737
184,"Grooved carpet shell",716,0.866666667,2008,0,0
184,"Japanese carpet shell",717,0.841666667,2008,581.775,489.660625193925
184,"Japanese carpet shell",701,0.841666667,2008,38927.8825,32764.3011171426
184,"Kuruma prawn",718,0.5,2008,2,1
184,"Kuruma prawn",476,0.5,2008,11.5,5.75
184,"Marine fishes nei",702,0.477777778,2008,7.5,3.583333335
184,"Marine fishes nei",719,0.477777778,2008,4.25,2.0305555565
184,"Meagre",703,0.444010417,2008,75.225,33.400683618825
184,"Meagre",720,0.444010417,2008,36.875,16.372884126875
184,"Mediterranean mussel",721,0.82,2008,65135,53410.7
184,"Mediterranean mussel",704,0.82,2008,1558.5,1277.97
184,"Mullets nei",705,0.561111111,2008,139.05,78.02249998455
184,"Pacific cupped oyster",706,0.757142857,2008,2.75,2.08214285675
184,"Porgies, seabreams nei",707,0.444010417,2008,55.76,24.75802085192
184,"Porgies, seabreams nei",722,0.444010417,2008,84.565,37.547740913605
184,"Sharpsnout seabream",723,0.444010417,2008,68.8375,30.5645670802375
184,"Shi drum",724,0.444010417,2008,55.4,24.5981771018
184,"Turbot",708,0.5,2008,0,0
184,"Venus clams nei",725,0.811764706,2008,0.2,0.1623529412
184,"White seabream",726,0.444010417,2008,4.75,2.10904948075
184,"Atlantic bluefin tuna",709,0.316666667,2009,132.5,41.9583333775
184,"Common prawn",690,0.366666667,2009,9.505,3.485166669835
184,"Common sole",710,0.533333333,2009,15.8075,8.4306666613975
184,"Common two-banded seabream",691,0.444010417,2009,9.975,4.429003909575
184,"Cupped oysters nei",692,1,2009,0.05,0.05
184,"Cupped oysters nei",711,1,2009,23.6225,23.6225
184,"European eel",693,0.433333333,2009,194.355,84.220499935215
184,"European eel",712,0.433333333,2009,77.9275,33.7685833073575
184,"European flat oyster",694,0.833333333,2009,13.4,11.1666666622
184,"European seabass",713,0.433333333,2009,3266.2325,1415.36741557792
184,"European seabass",695,0.433333333,2009,3354.75,1453.72499888175
184,"Flathead grey mullet",696,0.433333333,2009,474.525,205.627499841825
184,"Flathead grey mullet",714,0.433333333,2009,0,0
184,"Giant tiger prawn",697,0.3,2009,0,0
184,"Gilthead seabream",715,0.233333333,2009,3712.7625,866.311248762412
184,"Gilthead seabream",698,0.233333333,2009,2144.2025,500.313915951932
184,"Green tiger prawn",699,0.366666667,2009,0,0
184,"Grooved carpet shell",700,0.866666667,2009,718.36,622.57866690612
184,"Grooved carpet shell",716,0.866666667,2009,0,0
184,"Japanese carpet shell",717,0.841666667,2009,699.025,588.346041899675
184,"Japanese carpet shell",701,0.841666667,2009,32304.6325,27189.7323649349
184,"Kuruma prawn",718,0.5,2009,2.5,1.25
184,"Kuruma prawn",476,0.5,2009,9.75,4.875
184,"Marine fishes nei",702,0.477777778,2009,0,0
184,"Marine fishes nei",719,0.477777778,2009,0,0
184,"Meagre",703,0.444010417,2009,82.725,36.730761746325
184,"Meagre",720,0.444010417,2009,18.875,8.380696620875
184,"Mediterranean mussel",721,0.82,2009,68148.75,55881.975
184,"Mediterranean mussel",704,0.82,2009,0,0
184,"Mullets nei",705,0.561111111,2009,161.55,90.64749998205
184,"Pacific cupped oyster",706,0.757142857,2009,5.25,3.97499999925
184,"Porgies, seabreams nei",707,0.444010417,2009,14.76,6.55359375492
184,"Porgies, seabreams nei",722,0.444010417,2009,33.315,14.792207042355
184,"Sharpsnout seabream",723,0.444010417,2009,34.0875,15.1352050894875
184,"Shi drum",724,0.444010417,2009,92.9,41.2485677393
184,"Turbot",708,0.5,2009,0,0
184,"Venus clams nei",725,0.811764706,2009,0.35,0.2841176471
184,"White seabream",726,0.444010417,2009,4.75,2.10904948075
184,"Atlantic bluefin tuna",709,0.316666667,2010,53.3333333333333,16.8888889066667
184,"Common prawn",690,0.366666667,2010,9,3.300000003
184,"Common sole",710,0.533333333,2010,14.6666666666667,7.82222221733333
184,"Common two-banded seabream",691,0.444010417,2010,7.26666666666667,3.22647569686667
184,"Cupped oysters nei",692,1,2010,0.0666666666666667,0.0666666666666667
184,"Cupped oysters nei",711,1,2010,16,16
184,"European eel",693,0.433333333,2010,257.063333333333,111.394111025423
184,"European eel",712,0.433333333,2010,53.3333333333333,23.1111110933333
184,"European flat oyster",694,0.833333333,2010,17.8666666666667,14.8888888829333
184,"European seabass",713,0.433333333,2010,3124.66666666667,1354.02222118067
184,"European seabass",695,0.433333333,2010,3432.33333333333,1487.34444330033
184,"Flathead grey mullet",696,0.433333333,2010,480,207.99999984
184,"Flathead grey mullet",714,0.433333333,2010,0,0
184,"Giant tiger prawn",697,0.3,2010,0,0
184,"Gilthead seabream",715,0.233333333,2010,3827.5,893.0833320575
184,"Gilthead seabream",698,0.233333333,2010,2163.33333333333,504.777777056667
184,"Green tiger prawn",699,0.366666667,2010,0,0
184,"Grooved carpet shell",700,0.866666667,2010,841.566666666667,729.3577780583
184,"Grooved carpet shell",716,0.866666667,2010,0,0
184,"Japanese carpet shell",717,0.841666667,2010,709.166666666667,596.881944680833
184,"Japanese carpet shell",701,0.841666667,2010,33873,28509.775011291
184,"Kuruma prawn",718,0.5,2010,2.66666666666667,1.33333333333333
184,"Kuruma prawn",476,0.5,2010,9,4.5
184,"Marine fishes nei",702,0.477777778,2010,0,0
184,"Marine fishes nei",719,0.477777778,2010,0,0
184,"Meagre",703,0.444010417,2010,87.1333333333333,38.6881076679333
184,"Meagre",720,0.444010417,2010,12,5.328125004
184,"Mediterranean mussel",721,0.82,2010,68452,56130.64
184,"Mediterranean mussel",704,0.82,2010,0,0
184,"Mullets nei",705,0.561111111,2010,137.733333333333,77.2837036884
184,"Pacific cupped oyster",706,0.757142857,2010,7,5.299999999
184,"Porgies, seabreams nei",707,0.444010417,2010,19.68,8.73812500656
184,"Porgies, seabreams nei",722,0.444010417,2010,21.6666666666667,9.62022570166667
184,"Sharpsnout seabream",723,0.444010417,2010,28.7833333333333,12.7800998359833
184,"Shi drum",724,0.444010417,2010,108.866666666667,48.3379340640667
184,"Turbot",708,0.5,2010,0,0
184,"Venus clams nei",725,0.811764706,2010,0.4,0.3247058824
184,"White seabream",726,0.444010417,2010,6.33333333333333,2.81206597433333
184,"Atlantic bluefin tuna",709,0.316666667,2011,20,6.33333334
184,"Common prawn",690,0.366666667,2011,6,2.200000002
184,"Common sole",710,0.533333333,2011,15,7.999999995
184,"Common two-banded seabream",691,0.444010417,2011,10.9,4.8397135453
184,"Cupped oysters nei",692,1,2011,0.1,0.1
184,"Cupped oysters nei",711,1,2011,0,0
184,"European eel",693,0.433333333,2011,382.095,165.574499872635
184,"European eel",712,0.433333333,2011,0,0
184,"European flat oyster",694,0.833333333,2011,26.8,22.3333333244
184,"European seabass",713,0.433333333,2011,2787,1207.699999071
184,"European seabass",695,0.433333333,2011,3691.5,1599.6499987695
184,"Flathead grey mullet",696,0.433333333,2011,479.25,207.67499984025
184,"Flathead grey mullet",714,0.433333333,2011,0,0
184,"Giant tiger prawn",697,0.3,2011,0,0
184,"Gilthead seabream",715,0.233333333,2011,4081.25,952.29166530625
184,"Gilthead seabream",698,0.233333333,2011,2198.5,512.9833326005
184,"Green tiger prawn",699,0.366666667,2011,0,0
184,"Grooved carpet shell",700,0.866666667,2011,1049.1,909.2200003497
184,"Grooved carpet shell",716,0.866666667,2011,0,0
184,"Japanese carpet shell",717,0.841666667,2011,686.5,577.8041668955
184,"Japanese carpet shell",701,0.841666667,2011,35000,29458.333345
184,"Kuruma prawn",718,0.5,2011,3,1.5
184,"Kuruma prawn",476,0.5,2011,7.5,3.75
184,"Marine fishes nei",702,0.477777778,2011,0,0
184,"Marine fishes nei",719,0.477777778,2011,0,0
184,"Meagre",703,0.444010417,2011,97.7,43.3798177409
184,"Meagre",720,0.444010417,2011,0,0
184,"Mediterranean mussel",721,0.82,2011,64278,52707.96
184,"Mediterranean mussel",704,0.82,2011,0,0
184,"Mullets nei",705,0.561111111,2011,91.1,51.1172222121
184,"Pacific cupped oyster",706,0.757142857,2011,10.5,7.9499999985
184,"Porgies, seabreams nei",707,0.444010417,2011,29.52,13.10718750984
184,"Porgies, seabreams nei",722,0.444010417,2011,0,0
184,"Sharpsnout seabream",723,0.444010417,2011,19.175,8.513899745975
184,"Shi drum",724,0.444010417,2011,140.3,62.2946615051
184,"Turbot",708,0.5,2011,0,0
184,"Venus clams nei",725,0.811764706,2011,0.6,0.4870588236
184,"White seabream",726,0.444010417,2011,0,0
186,"European eel",743,0.444444444,2000,5.33333333333333,2.370370368
186,"European seabass",744,0.452222222,2000,,
186,"Gilthead seabream",745,0.286111111,2000,0,0
186,"Mediterranean mussel",746,0.82,2000,2.33333333333333,1.91333333333333
186,"European eel",743,0.444444444,2001,5.5,2.444444442
186,"European seabass",744,0.452222222,2001,,
186,"Gilthead seabream",745,0.286111111,2001,0,0
186,"Mediterranean mussel",746,0.82,2001,2.25,1.845
186,"European eel",743,0.444444444,2002,6.5,2.888888886
186,"European seabass",744,0.452222222,2002,,
186,"Gilthead seabream",745,0.286111111,2002,0,0
186,"Mediterranean mussel",746,0.82,2002,2,1.64
186,"European eel",743,0.444444444,2003,7,3.111111108
186,"European seabass",744,0.452222222,2003,,
186,"Gilthead seabream",745,0.286111111,2003,0,0
186,"Mediterranean mussel",746,0.82,2003,2,1.64
186,"European eel",743,0.444444444,2004,8.25,3.666666663
186,"European seabass",744,0.452222222,2004,25,11.30555555
186,"Gilthead seabream",745,0.286111111,2004,6.25,1.78819444375
186,"Mediterranean mussel",746,0.82,2004,44,36.08
186,"European eel",743,0.444444444,2005,9,3.999999996
186,"European seabass",744,0.452222222,2005,32,14.471111104
186,"Gilthead seabream",745,0.286111111,2005,15.75,4.50624999825
186,"Mediterranean mussel",746,0.82,2005,81,66.42
186,"European eel",743,0.444444444,2006,9,3.999999996
186,"European seabass",744,0.452222222,2006,38,17.184444436
186,"Gilthead seabream",745,0.286111111,2006,27,7.724999997
186,"Mediterranean mussel",746,0.82,2006,130.5,107.01
186,"European eel",743,0.444444444,2007,9,3.999999996
186,"European seabass",744,0.452222222,2007,43.5,19.671666657
186,"Gilthead seabream",745,0.286111111,2007,40.75,11.65902777325
186,"Mediterranean mussel",746,0.82,2007,182.5,149.65
186,"European eel",743,0.444444444,2008,9,3.999999996
186,"European seabass",744,0.452222222,2008,52.25,23.6286110995
186,"Gilthead seabream",745,0.286111111,2008,49.5,14.1624999945
186,"Mediterranean mussel",746,0.82,2008,190,155.8
186,"European eel",743,0.444444444,2009,9,3.999999996
186,"European seabass",744,0.452222222,2009,57.5,26.002777765
186,"Gilthead seabream",745,0.286111111,2009,55,15.736111105
186,"Mediterranean mussel",746,0.82,2009,202.5,166.05
186,"European eel",743,0.444444444,2010,9,3.999999996
186,"European seabass",744,0.452222222,2010,60,27.13333332
186,"Gilthead seabream",745,0.286111111,2010,58.3333333333333,16.6898148083333
186,"Mediterranean mussel",746,0.82,2010,203.333333333333,166.733333333333
186,"European eel",743,0.444444444,2011,9,3.999999996
186,"European seabass",744,0.452222222,2011,60,27.13333332
186,"Gilthead seabream",745,0.286111111,2011,60,17.16666666
186,"Mediterranean mussel",746,0.82,2011,200,164
187,"Atlantic bluefin tuna",674,0.316666667,2000,359.666666666667,113.894444564333
187,"Common dentex",675,0.444010417,2000,0,0
187,"European flat oyster",676,0.823076923,2000,65.6666666666667,54.0487179436667
187,"European seabass",677,0.452222222,2000,1540,696.42222188
187,"Gilthead seabream",678,0.286111111,2000,813.333333333333,232.703703613333
187,"Marine fishes nei",679,0.477777778,2000,25,11.94444445
187,"Marine molluscs nei",680,0.533333333,2000,13.6666666666667,7.28888888433333
187,"Meagre",681,0.444010417,2000,0,0
187,"Mediterranean mussel",682,0.82,2000,2156.66666666667,1768.46666666667
187,"Sharpsnout seabream",683,0.444010417,2000,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2001,465.25,147.32916682175
187,"Common dentex",675,0.444010417,2001,0,0
187,"European flat oyster",676,0.823076923,2001,64.25,52.88269230275
187,"European seabass",677,0.452222222,2001,1608.25,727.2863885315
187,"Gilthead seabream",678,0.286111111,2001,762.5,218.1597221375
187,"Marine fishes nei",679,0.477777778,2001,18.75,8.9583333375
187,"Marine molluscs nei",680,0.533333333,2001,10.25,5.46666666325
187,"Meagre",681,0.444010417,2001,0,0
187,"Mediterranean mussel",682,0.82,2001,2367.5,1941.35
187,"Sharpsnout seabream",683,0.444010417,2001,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2002,892.25,282.54583363075
187,"Common dentex",675,0.444010417,2002,0,0
187,"European flat oyster",676,0.823076923,2002,70,57.61538461
187,"European seabass",677,0.452222222,2002,1858.25,840.3419440315
187,"Gilthead seabream",678,0.286111111,2002,737.5,211.0069443625
187,"Marine fishes nei",679,0.477777778,2002,22.5,10.750000005
187,"Marine molluscs nei",680,0.533333333,2002,7.5,3.9999999975
187,"Meagre",681,0.444010417,2002,0,0
187,"Mediterranean mussel",682,0.82,2002,2717.5,2228.35
187,"Sharpsnout seabream",683,0.444010417,2002,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2003,1244.25,394.01250041475
187,"Common dentex",675,0.444010417,2003,0,0
187,"European flat oyster",676,0.823076923,2003,60,49.38461538
187,"European seabass",677,0.452222222,2003,1978.25,894.6086106715
187,"Gilthead seabream",678,0.286111111,2003,752.5,215.2986110275
187,"Marine fishes nei",679,0.477777778,2003,25,11.94444445
187,"Marine molluscs nei",680,0.533333333,2003,0,0
187,"Meagre",681,0.444010417,2003,0,0
187,"Mediterranean mussel",682,0.82,2003,2750,2255
187,"Sharpsnout seabream",683,0.444010417,2003,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2004,1938,613.700000646
187,"Common dentex",675,0.444010417,2004,0,0
187,"European flat oyster",676,0.823076923,2004,60,49.38461538
187,"European seabass",677,0.452222222,2004,2128.25,962.4419439715
187,"Gilthead seabream",678,0.286111111,2004,840,240.33333324
187,"Marine fishes nei",679,0.477777778,2004,37.5,17.916666675
187,"Marine molluscs nei",680,0.533333333,2004,0,0
187,"Meagre",681,0.444010417,2004,0,0
187,"Mediterranean mussel",682,0.82,2004,3000,2460
187,"Sharpsnout seabream",683,0.444010417,2004,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2005,2265,717.250000755
187,"Common dentex",675,0.444010417,2005,0,0
187,"European flat oyster",676,0.823076923,2005,60,49.38461538
187,"European seabass",677,0.452222222,2005,2375,1074.02777725
187,"Gilthead seabream",678,0.286111111,2005,975,278.958333225
187,"Marine fishes nei",679,0.477777778,2005,50,23.8888889
187,"Marine molluscs nei",680,0.533333333,2005,0,0
187,"Meagre",681,0.444010417,2005,0,0
187,"Mediterranean mussel",682,0.82,2005,3125,2562.5
187,"Sharpsnout seabream",683,0.444010417,2005,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2006,2252.5,713.2916674175
187,"Common dentex",675,0.444010417,2006,0,0
187,"European flat oyster",676,0.823076923,2006,60,49.38461538
187,"European seabass",677,0.452222222,2006,2475,1119.24999945
187,"Gilthead seabream",678,0.286111111,2006,1250,357.63888875
187,"Marine fishes nei",679,0.477777778,2006,37.5,17.916666675
187,"Marine molluscs nei",680,0.533333333,2006,0,0
187,"Meagre",681,0.444010417,2006,0,0
187,"Mediterranean mussel",682,0.82,2006,3250,2665
187,"Sharpsnout seabream",683,0.444010417,2006,0,0
187,"Atlantic bluefin tuna",674,0.316666667,2007,2350,744.16666745
187,"Common dentex",675,0.444010417,2007,0.0125,0.0055501302125
187,"European flat oyster",676,0.823076923,2007,60,49.38461538
187,"European seabass",677,0.452222222,2007,2675,1209.69444385
187,"Gilthead seabream",678,0.286111111,2007,1550,443.47222205
187,"Marine fishes nei",679,0.477777778,2007,25,11.94444445
187,"Marine molluscs nei",680,0.533333333,2007,0,0
187,"Meagre",681,0.444010417,2007,0,0
187,"Mediterranean mussel",682,0.82,2007,3000,2460
187,"Sharpsnout seabream",683,0.444010417,2007,0.625,0.277506510625
187,"Atlantic bluefin tuna",674,0.316666667,2008,1932.5,611.9583339775
187,"Common dentex",675,0.444010417,2008,0.0125,0.0055501302125
187,"European flat oyster",676,0.823076923,2008,60,49.38461538
187,"European seabass",677,0.452222222,2008,2775,1254.91666605
187,"Gilthead seabream",678,0.286111111,2008,1887.5,540.0347220125
187,"Marine fishes nei",679,0.477777778,2008,12.5,5.972222225
187,"Marine molluscs nei",680,0.533333333,2008,0,0
187,"Meagre",681,0.444010417,2008,0.465,0.206464843905
187,"Mediterranean mussel",682,0.82,2008,2625,2152.5
187,"Sharpsnout seabream",683,0.444010417,2008,0.7875,0.3496582033875
187,"Atlantic bluefin tuna",674,0.316666667,2009,1812.5,573.9583339375
187,"Common dentex",675,0.444010417,2009,0.0125,0.0055501302125
187,"European flat oyster",676,0.823076923,2009,50,41.15384615
187,"European seabass",677,0.452222222,2009,2768.75,1252.0902771625
187,"Gilthead seabream",678,0.286111111,2009,2029.75,580.73402755225
187,"Marine fishes nei",679,0.477777778,2009,0,0
187,"Marine molluscs nei",680,0.533333333,2009,0,0
187,"Meagre",681,0.444010417,2009,10.215,4.535566409655
187,"Mediterranean mussel",682,0.82,2009,1850,1517
187,"Sharpsnout seabream",683,0.444010417,2009,0.7875,0.3496582033875
187,"Atlantic bluefin tuna",674,0.316666667,2010,1796.66666666667,568.944445043333
187,"Common dentex",675,0.444010417,2010,0.0166666666666667,0.00740017361666667
187,"European flat oyster",676,0.823076923,2010,46.6666666666667,38.4102564066667
187,"European seabass",677,0.452222222,2010,2791.66666666667,1262.45370308333
187,"Gilthead seabream",678,0.286111111,2010,2106.33333333333,602.645370136333
187,"Marine fishes nei",679,0.477777778,2010,0,0
187,"Marine molluscs nei",680,0.533333333,2010,0,0
187,"Meagre",681,0.444010417,2010,13.62,6.04742187954
187,"Mediterranean mussel",682,0.82,2010,1466.66666666667,1202.66666666667
187,"Sharpsnout seabream",683,0.444010417,2010,1.05,0.46621093785
187,"Atlantic bluefin tuna",674,0.316666667,2011,1645,520.916667215
187,"Common dentex",675,0.444010417,2011,0,0
187,"European flat oyster",676,0.823076923,2011,40,32.92307692
187,"European seabass",677,0.452222222,2011,2787.5,1260.569443825
187,"Gilthead seabream",678,0.286111111,2011,2059.5,589.2458331045
187,"Marine fishes nei",679,0.477777778,2011,0,0
187,"Marine molluscs nei",680,0.533333333,2011,0,0
187,"Meagre",681,0.444010417,2011,20.43,9.07113281931
187,"Mediterranean mussel",682,0.82,2011,1200,984
187,"Sharpsnout seabream",683,0.444010417,2011,0.325,0.144303385525
188,"European seabass",754,0.452222222,2000,43.3333333333333,19.5962962866667
188,"Gilthead seabream",755,0.286111111,2000,15.3333333333333,4.38703703533333
188,"Marine fishes nei",756,0.477777778,2000,0,0
188,"Mediterranean mussel",757,0.82,2000,71.6666666666667,58.7666666666667
188,"Sharpsnout seabream",758,0.444010417,2000,0,0
188,"Warty venus",759,0.811764706,2000,0,0
188,"European seabass",754,0.452222222,2001,46.25,20.9152777675
188,"Gilthead seabream",755,0.286111111,2001,15.5,4.4347222205
188,"Marine fishes nei",756,0.477777778,2001,0,0
188,"Mediterranean mussel",757,0.82,2001,87.5,71.75
188,"Sharpsnout seabream",758,0.444010417,2001,0,0
188,"Warty venus",759,0.811764706,2001,0,0
188,"European seabass",754,0.452222222,2002,54.25,24.5330555435
188,"Gilthead seabream",755,0.286111111,2002,16.5,4.7208333315
188,"Marine fishes nei",756,0.477777778,2002,0,0
188,"Mediterranean mussel",757,0.82,2002,117.5,96.35
188,"Sharpsnout seabream",758,0.444010417,2002,0,0
188,"Warty venus",759,0.811764706,2002,0,0
188,"European seabass",754,0.452222222,2003,45.75,20.6891666565
188,"Gilthead seabream",755,0.286111111,2003,15.25,4.36319444275
188,"Marine fishes nei",756,0.477777778,2003,0,0
188,"Mediterranean mussel",757,0.82,2003,145.75,119.515
188,"Sharpsnout seabream",758,0.444010417,2003,0,0
188,"Warty venus",759,0.811764706,2003,0,0
188,"European seabass",754,0.452222222,2004,47,21.254444434
188,"Gilthead seabream",755,0.286111111,2004,12.25,3.50486110975
188,"Marine fishes nei",756,0.477777778,2004,0,0
188,"Mediterranean mussel",757,0.82,2004,165.75,135.915
188,"Sharpsnout seabream",758,0.444010417,2004,0,0
188,"Warty venus",759,0.811764706,2004,0,0
188,"European seabass",754,0.452222222,2005,37,16.732222214
188,"Gilthead seabream",755,0.286111111,2005,8.25,2.36041666575
188,"Marine fishes nei",756,0.477777778,2005,0,0
188,"Mediterranean mussel",757,0.82,2005,207.25,169.945
188,"Sharpsnout seabream",758,0.444010417,2005,0,0
188,"Warty venus",759,0.811764706,2005,0,0
188,"European seabass",754,0.452222222,2006,30,13.56666666
188,"Gilthead seabream",755,0.286111111,2006,0.5,0.1430555555
188,"Marine fishes nei",756,0.477777778,2006,0,0
188,"Mediterranean mussel",757,0.82,2006,222.25,182.245
188,"Sharpsnout seabream",758,0.444010417,2006,0,0
188,"Warty venus",759,0.811764706,2006,0,0
188,"European seabass",754,0.452222222,2007,39.9,18.0436666578
188,"Gilthead seabream",755,0.286111111,2007,0,0
188,"Marine fishes nei",756,0.477777778,2007,0,0
188,"Mediterranean mussel",757,0.82,2007,249.75,204.795
188,"Sharpsnout seabream",758,0.444010417,2007,0.125,0.055501302125
188,"Warty venus",759,0.811764706,2007,0.125,0.10147058825
188,"European seabass",754,0.452222222,2008,42.8,19.3551111016
188,"Gilthead seabream",755,0.286111111,2008,0,0
188,"Marine fishes nei",756,0.477777778,2008,0,0
188,"Mediterranean mussel",757,0.82,2008,228.425,187.3085
188,"Sharpsnout seabream",758,0.444010417,2008,0.125,0.055501302125
188,"Warty venus",759,0.811764706,2008,0.125,0.10147058825
188,"European seabass",754,0.452222222,2009,53.1,24.0129999882
188,"Gilthead seabream",755,0.286111111,2009,0,0
188,"Marine fishes nei",756,0.477777778,2009,0,0
188,"Mediterranean mussel",757,0.82,2009,262.675,215.3935
188,"Sharpsnout seabream",758,0.444010417,2009,0.125,0.055501302125
188,"Warty venus",759,0.811764706,2009,0.25,0.2029411765
188,"European seabass",754,0.452222222,2010,54.1333333333333,24.4802962842667
188,"Gilthead seabream",755,0.286111111,2010,0,0
188,"Marine fishes nei",756,0.477777778,2010,0,0
188,"Mediterranean mussel",757,0.82,2010,275.566666666667,225.964666666667
188,"Sharpsnout seabream",758,0.444010417,2010,0.166666666666667,0.0740017361666667
188,"Warty venus",759,0.811764706,2010,0.333333333333333,0.270588235333333
188,"European seabass",754,0.452222222,2011,48.9,22.1136666558
188,"Gilthead seabream",755,0.286111111,2011,0,0
188,"Marine fishes nei",756,0.477777778,2011,0,0
188,"Mediterranean mussel",757,0.82,2011,257.85,211.437
188,"Sharpsnout seabream",758,0.444010417,2011,0,0
188,"Warty venus",759,0.811764706,2011,0.25,0.2029411765
190,"White-spotted spinefoot",566,0.444010417,2000,0.4,0.1776041668
190,"Yellowfin seabream",567,0.444010417,2000,0.0666666666666667,0.0296006944666667
190,"White-spotted spinefoot",566,0.444010417,2001,0.325,0.144303385525
190,"Yellowfin seabream",567,0.444010417,2001,0.075,0.033300781275
190,"White-spotted spinefoot",566,0.444010417,2002,0.325,0.144303385525
190,"Yellowfin seabream",567,0.444010417,2002,0.1,0.0444010417
190,"White-spotted spinefoot",566,0.444010417,2003,0.1,0.0444010417
190,"Yellowfin seabream",567,0.444010417,2003,0.1,0.0444010417
190,"White-spotted spinefoot",566,0.444010417,2004,0.1,0.0444010417
190,"Yellowfin seabream",567,0.444010417,2004,0.1,0.0444010417
190,"White-spotted spinefoot",566,0.444010417,2005,0.075,0.033300781275
190,"Yellowfin seabream",567,0.444010417,2005,0.075,0.033300781275
190,"White-spotted spinefoot",566,0.444010417,2006,0.05,0.02220052085
190,"Yellowfin seabream",567,0.444010417,2006,0.05,0.02220052085
190,"White-spotted spinefoot",566,0.444010417,2007,0.025,0.011100260425
190,"Yellowfin seabream",567,0.444010417,2007,0.025,0.011100260425
190,"White-spotted spinefoot",566,0.444010417,2008,0,0
190,"Yellowfin seabream",567,0.444010417,2008,0,0
190,"White-spotted spinefoot",566,0.444010417,2009,0,0
190,"Yellowfin seabream",567,0.444010417,2009,0,0
190,"White-spotted spinefoot",566,0.444010417,2010,0,0
190,"Yellowfin seabream",567,0.444010417,2010,0,0
190,"White-spotted spinefoot",566,0.444010417,2011,0,0
190,"Yellowfin seabream",567,0.444010417,2011,0,0
191,"Indian white prawn",91,0.4,2000,5872.33333333333,2348.93333333333
191,"Whiteleg shrimp",92,0.374509804,2000,0,0
191,"Indian white prawn",91,0.4,2001,6269.75,2507.9
191,"Whiteleg shrimp",92,0.374509804,2001,0,0
